"","x"
"_dilapidation_",1
"_disappointed_--",1
"_disconnected_",1
"_disinterested_",1
"_dislike_",1
"_dispos",1
"_dissolved_",1
"_divorcée_",1
"_dixons_",1
"_done",1
"_dote",1
"_double_",1
"_doubts_",1
"_drawbacks_",1
"_drawing-room",1
"_dropping_",1
"_du_",1
"_due",1
"_dunning_",1
"_each_",1
"_eagle_",1
"_earnest_",1
"_eau",1
"_eclaircissement_",1
"_éclat_",1
"_education_",1
"_effect_",1
"_efficient_",1
"_egoisme_",1
"_eloqu",1
"_éloquenc",1
"_elton_",1
"_elucidate_",1
"_empressement_",1
"_end",1
"_endeavour_",1
"_engagement_",1
"_ensemble_",1
"_entanglements_",1
"_envelope_",1
"_espionnage_",1
"_esprit_",1
"_esprit-de-corps_",1
"_establish_",1
"_et",1
"_etourderie_",1
"_evening_",1
"_evils_",1
"_exalted_",1
"_excus",1
"_excuse_",1
"_exhibiting_",1
"_exist",1
"_expression_",1
"_extravagant_",1
"_facts_",1
"_fair_",1
"_fall",1
"_family_",1
"_fammully_",1
"_famously_",1
"_fancifulnesses_",1
"_fees_",1
"_female_",1
"_finale_",1
"_fine",1
"_finesse_--leav",1
"_first_",1
"_fit",1
"_flattery_",1
"_flirtations_",1
"_fluttered_",1
"_foibles_",1
"_follies_",1
"_follow_",1
"_fontain",1
"_food_",1
"_for_",1
"_force_",1
"_forgive_",1
"_formalists_",1
"_frequency_",1
"_friends_",1
"_friport_",1
"_frolics_",1
"_furies_",1
"_gallanted_",1
"_gander",1
"_german",1
"_get",1
"_give_",1
"_glare_",1
"_go_--",1
"_good_",1
"_good-will_",1
"_got",1
"_graceful_",1
"_grand",1
"_grandee_",1
"_gratitude_--gratitud",1
"_great_",1
"_great_--",1
"_greater_",1
"_habit",1
"_haes_",1
"_hallerton_",1
"_hallucination_",1
"_hand_",1
"_hartley_",1
"_harum",1
"_haters_--polit",1
"_hates_",1
"_head_",1
"_heart_",1
"_hearts_",1
"_her_--",1
"_herself",1
"_hide",1
"_hipped_",1
"_hitherto_",1
"_hommage_",1
"_hope",1
"_hope_",1
"_horrifications_",1
"_hungerford_--",1
"_i'll_",1
"_idiosyncrasy_",1
"_idols_",1
"_if_--ay",1
"_if_--petcalf",1
"_il",1
"_imposed_",1
"_in_",1
"_incog._",1
"_indeed_",1
"_infallible_",1
"_inferences_",1
"_influence_",1
"_influenza_",1
"_ingratitude_",1
"_intens",1
"_intent_",1
"_interest_",1
"_interesting_",1
"_into",1
"_intrigante_",1
"_intrude_",1
"_invite_",1
"_involving_",1
"_island_",1
"_it",1
"_it_",1
"_it_.--",1
"_jealousy_",1
"_jelly_",1
"_jew",1
"_jew_",1
"_jews_",1
"_job_",1
"_jobbing_",1
"_jockeying_",1
"_keep",1
"_know_",1
"_l'air",1
"_la_",1
"_labour",1
"_lair_",1
"_land",1
"_laugh_",1
"_law",1
"_le",1
"_leading-strings_",1
"_learning_",1
"_least_",1
"_les",1
"_less_",1
"_let",1
"_letter_",1
"_letting_",1
"_lettr",1
"_lines_",1
"_literally_",1
"_littleness_",1
"_london",1
"_london_",1
"_longanimity_",1
"_look",1
"_loveable_--",1
"_loved_",1
"_luxury_",1
"_madam",1
"_malheureux",1
"_man-woman_",1
"_manage_",1
"_managing_",1
"_manners_",1
"_many_",1
"_maria's_",1
"_marquante_",1
"_married_",1
"_marry_",1
"_master",1
"_master-torment_",1
"_maternal_",1
"_may_b",1
"_meaning_",1
"_men",1
"_mere_",1
"_merit_",1
"_mésalliance_",1
"_message_",1
"_mind",1
"_mind_",1
"_mintioning_",1
"_miserable_",1
"_misery_",1
"_misunderstanding_",1
"_moment_",1
"_month_",1
"_moral_",1
"_more",1
"_mornings_",1
"_mortal_",1
"_mother_--",1
"_motives_",1
"_mr",1
"_mr_",1
"_mrs",1
"_mrs_",1
"_much",1
"_much_",1
"_much_--",1
"_mussulman_",1
"_myself_",1
"_name_",1
"_nameless_",1
"_natural_",1
"_naturally_",1
"_nearer_",1
"_necessity_",1
"_nephew_",1
"_new_",1
"_niece_",1
"_nieces_",1
"_nity_",1
"_nixt_",1
"_nobodi",1
"_nonchalance_",1
"_none_",1
"_nonsense_",1
"_norval_",1
"_nuttall_",1
"_obligation_",1
"_obvious_",1
"_odd_--",1
"_oddest_",1
"_of",1
"_often_",1
"_on_",1
"_opinions_",1
"_or",1
"_other_",1
"_others_",1
"_our",1
"_our_",1
"_out_",1
"_packet_",1
"_pamela",1
"_parad",1
"_pardonnez",1
"_part_",1
"_particular_",1
"_particularly_",1
"_parties_",1
"_patriae_",1
"_patronag",1
"_patronage_",1
"_peach_",1
"_peculiarities_",1
"_peculiarity_",1
"_penchant_",1
"_percys_",1
"_perfecting_",1
"_perfection_",1
"_performance_",1
"_perhaps_",1
"_person",1
"_persuasion_",1
"_pet",1
"_philosophy_",1
"_pièc",1
"_pis",1
"_planning_",1
"_platitudes_",1
"_pleases_",1
"_pleasure_",1
"_plum_",1
"_point",1
"_point_",1
"_polit",1
"_popular",1
"_popular_",1
"_possible_",1
"_pouf_--",1
"_pour",1
"_power_",1
"_power_--",1
"_practice_",1
"_précept",1
"_precious_",1
"_prejudice_",1
"_presence_",1
"_presentiment_--",1
"_presentiments_--",1
"_pretti",1
"_prettiest_",1
"_prettily_",1
"_prettiness_",1
"_preux",1
"_price_",1
"_principal_",1
"_privat",1
"_produce_",1
"_producing_",1
"_promised_",1
"_prôneurs_",1
"_propriety_",1
"_pros_",1
"_protegee_",1
"_prudently_",1
"_public_",1
"_pull_",1
"_pure",1
"_purport_",1
"_qu'il",1
"_quailed_",1
"_qualify_",1
"_qui",1
"_rage_",1
"_rantipole_",1
"_re-installation_",1
"_real_",1
"_really_",1
"_rears_",1
"_recollecting_",1
"_rector_",1
"_reform_",1
"_reformation_",1
"_remind_",1
"_remuneration_",1
"_rencontre_",1
"_repentance_",1
"_reptiles_",1
"_réputat",1
"_respect_",1
"_respectful_",1
"_retaining_",1
"_roasted_",1
"_roug",1
"_rouged_",1
"_rummag",1
"_ruse",1
"_ruse_",1
"_sacrifice_",1
"_sad",1
"_said",1
"_san",1
"_sarving_",1
"_satisfaction_",1
"_savoir",1
"_scheme_",1
"_scruples_",1
"_seal",1
"_second_",1
"_secret_",1
"_see",1
"_seemed_",1
"_seen_",1
"_senior_",1
"_sentiment_",1
"_separation_",1
"_seriously_",1
"_service_",1
"_set_",1
"_ship_",1
"_shirking_",1
"_shop_",1
"_shot",1
"_show",1
"_shuted_",1
"_silenc",1
"_simagrée_",1
"_simplicity_",1
"_sister",1
"_sister_",1
"_situation_",1
"_sociable_",1
"_sold",1
"_sole_",1
"_solitari",1
"_some_",1
"_sort",1
"_sounding_",1
"_source_",1
"_spectacle_",1
"_spoil-sport_",1
"_spoke_",1
"_sposo_",1
"_squalicis_",1
"_staid_",1
"_stand",1
"_staying_",1
"_stock",1
"_strong_",1
"_strong_--",1
"_success_",1
"_such",1
"_suffered_--",1
"_superiorly_",1
"_sur",1
"_sweated_--",1
"_t_",1
"_table_",1
"_tale_",1
"_talents_",1
"_talk_",1
"_taste_",1
"_taylor_",1
"_temper_",1
"_ten_",1
"_than_",1
"_that_.--",1
"_theatricals_'--",1
"_their",1
"_their_",1
"_there",1
"_thing_",1
"_think_",1
"_this",1
"_thought_",1
"_thoughts_",1
"_time",1
"_tirade_",1
"_to",1
"_to-morrow_",1
"_tolerable_",1
"_too_",1
"_took_",1
"_tormenting_",1
"_tould_",1
"_treasures_",1
"_troop",1
"_trunk",1
"_trust_--",1
"_try_",1
"_ultimate_",1
"_un",1
"_uncle_",1
"_unenlightened_",1
"_ungrateful_",1
"_unhappily_",1
"_unicorn_",1
"_unknown_",1
"_unpleasantness_",1
"_unreasonable_",1
"_unrequited_",1
"_us--must_",1
"_usurper_",1
"_vacations_",1
"_velvets_",1
"_vices_",1
"_vis_",1
"_vision_",1
"_visit",1
"_viva",1
"_vivac",1
"_vivant_",1
"_vulgarians_",1
"_wailings_",1
"_walk_",1
"_waltzing_",1
"_wander",1
"_wanted_",1
"_warehouse_",1
"_was",1
"_way_",1
"_weakness_",1
"_wears_",1
"_wednesday._",1
"_well_",1
"_were_--",1
"_what",1
"_which_",1
"_whimsicalities_",1
"_whin_",1
"_wife",1
"_wiggy_--",1
"_wildness_",1
"_wishes_",1
"_with_",1
"_woman_",1
"_won_",1
"_wondered_--",1
"_wonderers_",1
"_woodhouse_",1
"_worming_",1
"_yes_",1
"_yours_--",1
"_zaïr",1
"--_asy_",1
"--_letter",1
"--_thing",1
"--_was_",1
"----(",1
"----(now",1
"----break",1
"----fanni",1
"----may",1
"----mr",1
"---perhap",1
"---thing",1
"--'comment",1
"--'damm",1
"--'oh",1
"--'stir",1
"--'take",1
"--'twas",1
"--""can",1
"--""child",1
"--""damm",1
"--""upon",1
"--""ye",1
"--(",1
"--(may",1
"--(mrs",1
"--(nod",1
"--(speak",1
"--ad",1
"--admir",1
"--alfr",1
"--almost",1
"--ann",1
"--assist",1
"--beg",1
"--besid",1
"--best",1
"--came",1
"--carolin",1
"--chang",1
"--claret",1
"--clari",1
"--cocoa-tre",1
"--come",1
"--commission",1
"--conscienc",1
"--cost",1
"--countenance--",1
"--daughter",1
"--debts--love--fears--hopes--follies--faults--without",1
"--delicaci",1
"--dressed--",1
"--educ",1
"--els",1
"--enough",1
"--even",1
"--except",1
"--excus",1
"--exquisitely--",1
"--fare",1
"--farewell--",1
"--first",1
"--flatteri",1
"--forgiv",1
"--gascoign",1
"--gentlemen",1
"--grace",1
"--gratitud",1
"--great",1
"--hard",1
"--hardest",1
"--hark",1
"--helena",1
"--hem",1
"--hey",1
"--hope",1
"--human",1
"--illiter",1
"--impati",1
"--improv",1
"--indulg",1
"--inferior",1
"--inquir",1
"--isabella",1
"--jack",1
"--jame",1
"--jealousi",1
"--kept",1
"--leav",1
"--light",1
"--littl",1
"--louder--",1
"--m",1
"--major",1
"--make",1
"--mark",1
"--mistress",1
"--must",1
"--name",1
"--nearer",1
"--never",1
"--next",1
"--o",1
"--observ",1
"--offer",1
"--often",1
"--parti",1
"--patienc",1
"--plase",1
"--prais",1
"--pray",1
"--present",1
"--price",1
"--put",1
"--quantiti",1
"--quick",1
"--quick--",1
"--race",1
"--rather",1
"--repos",1
"--robe",1
"--rode",1
"--rose",1
"--round",1
"--safe",1
"--said",1
"--saw",1
"--see",1
"--seem",1
"--selfish",1
"--send",1
"--sens",1
"--set",1
"--shylock",1
"--sign",1
"--sinc",1
"--since--mr",1
"--sit",1
"--small",1
"--smiled--",1
"--sorri",1
"--stand",1
"--still",1
"--strang",1
"--subject",1
"--take",1
"--thank",1
"--think",1
"--till",1
"--true",1
"--trust",1
"--undon",1
"--whatev",1
"--whether",1
"--whoever",1
"--wig",1
"--wish",1
"--without",1
"--wors",1
"--write",1
"--year",1
"--yet--se",1
"--zara",1
"-age",1
"-bed",1
"-between",1
"-door",1
"-event",1
"-go",1
"-handed",1
"-hill",1
"-horseback",1
"-hot",1
"-hung",1
"-kimbo",1
"-lip",1
"-morrow--half",1
"-morrow--wil",1
"-morrow.--mr",1
"-morrow.'--",1
"-night.--mr",1
"-noth",1
"-nothing",1
"-nut",1
"-partial",1
"-persuas",1
"-rate",1
"-road",1
"-servant",1
"-set",1
"-sheriff",1
"-shoot",1
"-stander",1
"-suffici",1
"-throw",1
"-trimmed--quit",1
"-voic",1
"-year--",1
":--""",1
":--caution",1
":--eleg",1
":'--",1
":""--",1
":unit",1
".----",1
".--'oh",1
".--'thank",1
".--'upon",1
".--""now",1
".--ah",1
".--alway",1
".--awar",1
".--ay",1
".--balls--",1
".--bear",1
".--belinda",1
".--clarenc",1
".--consid",1
".--dear",1
".--fanni",1
".--fine",1
".--imagin",1
".--isabella",1
".--just",1
".--leav",1
".--m",1
".--may",1
".--morn",1
".--mrs",1
".--much",1
".--nobodi",1
".--perhap",1
".--poor",1
".--sad",1
".--see",1
".--someth",1
".--still",1
".--talk",1
".--though",1
".--three",1
".--wheel",1
".'--'oh",1
".""--mrs",1
"""--",1
"""--drop",1
"""15,000_l._",1
"""limerick",1
"""mrs",1
"""show",1
"""well",1
"""well----",1
"""ye",1
"(barrow)",1
"(harriet",1
"(said",1
"(smiling)",1
")--go",1
")--scagliola",1
"*.<e2>",1
"&c.--",1
"<e2>ll",1
"<e2>v",1
"10,000l",1
"abbess",1
"abbey--",1
"abbot",1
"abbrevi",1
"abdic",1
"abey",1
"abhor-",1
"abhorrence--",1
"abilities--",1
"abilities.--m",1
"ablut",1
"abolit",1
"abomin",1
"abominate--",1
"abroad--leav",1
"abroad.--",1
"abruptness--tim",1
"absence--",1
"absence--oh",1
"absolut",1
"absurd--",1
"abused--sir",1
"abyss",1
"acacia",1
"acceptance--",1
"accepted--",1
"accident",1
"accident--",1
"accommodation--_accommodation_",1
"accomplic",1
"accomplishing--",1
"accounts--",1
"accoutr",1
"accursed--",1
"accustomed.--",1
"achève_",1
"acid",1
"acknowledged--",1
"acquaintance.--poor",1
"acquaintanceship",1
"acquiescence--",1
"acquiesces--",1
"acquittal.--",1
"acrost",1
"act.--",1
"actionable--",1
"actions--",1
"actions--may",1
"active--look",1
"add--awar",1
"added--""",1
"added:",1
"address--",1
"address.",1
"addressed--",1
"addresses--",1
"adequate--",1
"adhere--",1
"adhes",1
"adjur",1
"admirably--'twa",1
"admirably--pray",1
"admiration.--",1
"admire--",1
"admired--",1
"admired--'everyth",1
"admirer--",1
"admirers--rank",1
"admitted--",1
"adulation--",1
"advances.--",1
"advantage.--",1
"advantageous.--",1
"advantages--",1
"advantages.",1
"adventurer.--littl",1
"adventurous--",1
"adversity.--emot",1
"advert",1
"advice--",1
"advised--",1
"af-",1
"afar",1
"affair_",1
"affair--",1
"affairs_",1
"affairs--ladi",1
"affected_",1
"affected--",1
"affected.--",1
"affectedly.)--",1
"affections_",1
"affections--",1
"affections--_that_",1
"affections--though",1
"affidavit",1
"affront--",1
"affront--consid",1
"afore--",1
"afternoon--",1
"afterwards--""",1
"afterwards.--",1
"again_",1
"against",1
"age--secur",1
"age.--",1
"agent--",1
"aggreg",1
"aggress",1
"agitated--",1
"agitation:--""oh",1
"agony--s",1
"agree.""",1
"agricultur",1
"agu",1
"agues--",1
"aim--",1
"ain",1
"air--wheth",1
"alacrity--""",1
"alarm--",1
"album",1
"alchymist",1
"alcov",1
"ale-hous",1
"alien",1
"alike.--",1
"allegi",1
"allow--",1
"alluded--",1
"alm",1
"almond",1
"almshous",1
"alone--",1
"alone.--",1
"aloud--""",1
"alphabets--",1
"already--",1
"already--se",1
"already.--",1
"also.--frank",1
"alter'd",1
"altogether--",1
"altogether--fac",1
"altogether--mr",1
"altogether--oh",1
"altogether--thought",1
"altogether--ti",1
"altogether.--oh",1
"amateur-nonsens",1
"amazement--""wel",1
"amazon",1
"ambassador--",1
"ambassador--s",1
"ambassadress",1
"ambition_",1
"ambuscad",1
"amelior",1
"amen",1
"amends--",1
"ames-ac",1
"ami",1
"amity.--",1
"ammunit",1
"amore_",1
"amplif",1
"amusé",1
"amused.--""mr",1
"amusement.--",1
"amusement.--much",1
"anagram",1
"ancestors.--sir",1
"anchor",1
"anchorag",1
"ancient--though",1
"anecdote-mong",1
"angel_",1
"angel----",1
"angel.--_she_",1
"anger--""",1
"angloi",1
"angry--said",1
"animadvers",1
"animated--open",1
"animos",1
"ankle-bon",1
"annal",1
"anniversari",1
"announced--",1
"annum.""--""inde",1
"another_",1
"another--quit",1
"another.--'venison",1
"answer--""",1
"answer--bandi",1
"answered.--",1
"ant-hil",1
"ante-chamb",1
"antechamber:--""",1
"antediluvian--gon",1
"anti-climax",1
"antic",1
"anticipate--",1
"antipathies_",1
"antipod",1
"anxious",1
"anybody--",1
"anything--quit",1
"anywhere.--perri",1
"ap-",1
"apartment--",1
"ape",1
"apertur",1
"aphor",1
"apology--without",1
"apostroph",1
"apotheosi",1
"apparatus",1
"appeared--""oh",1
"appeared--breakfast",1
"appeared.--",1
"appears--",1
"appendag",1
"applause--",1
"applause--oth",1
"apple-tre",1
"apples--",1
"applicants.'--bad",1
"apply--war-offic",1
"appreci",1
"apprehension--",1
"approach--new",1
"approbation--",1
"approbation.--",1
"approve--",1
"approve--someth",1
"aquaint",1
"arbitress",1
"arcad",1
"arches--",1
"architrav",1
"archly--""",1
"archway",1
"argosi",1
"arguers--plump",1
"argument--",1
"arm--",1
"arm--""",1
"arm.--mr",1
"arm.'--",1
"arm's-length",1
"armchair",1
"army--instead",1
"army.--",1
"array",1
"arrested--",1
"arrived--mr",1
"art.--""_d",1
"articul",1
"articulate--",1
"artilleri",1
"artisan",1
"ascend",1
"ascending.--",1
"ashamed--",1
"ashes--",1
"asi",1
"asid",1
"ask",1
"ask-",1
"ask--'arrah",1
"ask--tri",1
"ask.""",1
"asparagus--",1
"aspir",1
"assemblé",1
"assent)--",1
"assertions--",1
"assever",1
"assistance--",1
"assistance--""pompey",1
"assort",1
"assumpsit",1
"assurance--_impudence_",1
"assuré",1
"assuredly--",1
"astonish--",1
"astonishing--",1
"astonishment--mani",1
"astonishment.--",1
"at_",1
"atonement--",1
"atroc",1
"attachment--wheth",1
"attachments--desper",1
"attempt--",1
"attendant_",1
"attendants--",1
"attention_",1
"attention.--",1
"attention)--""wel",1
"attentions--continu",1
"attentions.--",1
"attentively--",1
"attorney--",1
"attorney-gener",1
"attorney.--",1
"attraction.""--highburi",1
"attractions.",1
"auction.--",1
"audible--""",1
"auger-hol",1
"augment",1
"auguri",1
"aunt.--yet",1
"author--",1
"authority_",1
"avalanch",1
"avec",1
"aveng",1
"avoc",1
"avoir",1
"avoit",1
"avowal--",1
"award",1
"away",1
"away--_she_",1
"away--""",1
"away--carriag",1
"away--engag",1
"away.--",1
"axle-tre",1
"aylmer",1
"babe",1
"baby-linen",1
"bachelor--let",1
"back--waistcoat",1
"back-gammon",1
"backbon",1
"backbone--'nev",1
"backgammon-t",1
"backgammon.--tea",1
"bad--belong",1
"bad--though",1
"bailiff--""",1
"bailiff--""good",1
"bait",1
"balance.--",1
"bale",1
"ball_",1
"ballad-book",1
"balls--",1
"balsam'--",1
"bandag",1
"bandit",1
"banditti",1
"banist",1
"bank-bil",1
"bann",1
"banqueting-room",1
"banter",1
"bar--horr",1
"bar.--now",1
"bargain--",1
"bargain.--""",1
"bargained--",1
"bark",1
"barked--",1
"barley-wat",1
"baronet-blood",1
"baroni",1
"baronight",1
"barrack",1
"barrack-yard",1
"barrel",1
"barren",1
"barrister.--""mr",1
"barrows-ful",1
"barter",1
"base--",1
"basebal",1
"bass--moth",1
"bassoon",1
"bate",1
"bath--",1
"bath--buxton",1
"bathing-plac",1
"batteri",1
"beacon",1
"bead",1
"beak",1
"bean",1
"bearer_",1
"beats.<e2>",1
"beaucoup",1
"beaufet--""mr",1
"beautifi",1
"beauty_",1
"beauty--",1
"beauty--just",1
"beauty.",1
"beaux--",1
"bec-",1
"bechemel",1
"beckon",1
"becoming",1
"bed-chamber--",1
"bed-cloth",1
"bed-ridden",1
"bed-tim",1
"bed.--",1
"bedtim",1
"beehiv",1
"beer",1
"beet-root",1
"before_--",1
"beg--",1
"began--""",1
"began--""ha",1
"began--stop",1
"beggar--",1
"beggari",1
"begged--",1
"begin.--",1
"beginning--clar",1
"behaviour--",1
"behaviour.",1
"behaviour.--hush",1
"behest",1
"behind-hand",1
"bel-esprit_",1
"beldam",1
"believ",1
"believe--",1
"believed--",1
"belinda--",1
"bell-cord--",1
"bell-man",1
"belles-lettr",1
"belong--",1
"beloved--",1
"benefactress",1
"ber",1
"berth",1
"besides--",1
"best--fowl",1
"best--georgiana",1
"best-chosen",1
"betray'd",1
"better.--",1
"better.------",1
"better.--now",1
"bibl",1
"bicker",1
"bid--",1
"bigger--",1
"bilious--mr",1
"bill--",1
"billet",1
"bind",1
"bird--mr",1
"bird-steal",1
"bird'--",1
"birth-",1
"birth-right",1
"birthnight--",1
"birthright",1
"bishop--",1
"bit--unit",1
"bitch",1
"bite",1
"bitter--much",1
"bitters--",1
"black_",1
"black-lett",1
"blacksmith",1
"blain",1
"blameless",1
"blanch",1
"blank--[n.b",1
"blaze--",1
"bleach-yard",1
"bleed",1
"blend",1
"blight",1
"blind-fold",1
"blind.--hannib",1
"blinded--",1
"blister",1
"blood-vessel",1
"blow--",1
"blow--julia",1
"blow--wrest",1
"blue-stock",1
"blunders'--",1
"blushes--",1
"blushing--""",1
"bluster",1
"boarding-hous",1
"boards_",1
"boat-house--",1
"boatswain",1
"bob",1
"body.--",1
"bog-berri",1
"boil",1
"boisterously--""",1
"bon",1
"bon_",1
"bondsman",1
"bonhommi",1
"bonmot",1
"boobi",1
"book--",1
"book-cas",1
"book-not",1
"book-room",1
"book-shelv",1
"book-word",1
"book""--",1
"book[8",1
"books--""",1
"books--lov",1
"books--oh",1
"boor",1
"booty--bag",1
"born--lik",1
"borne--",1
"borough_--mr",1
"borrow",1
"boscawen",1
"bot",1
"botanist",1
"bottes_",1
"bottle-coast",1
"bouche_",1
"boue_",1
"bought--",1
"bounds--bound",1
"bounty--",1
"bourn",1
"bout",1
"bow--",1
"bow-window",1
"bowed--",1
"boy--'hold",1
"boy--honest",1
"boy--subsequ",1
"boys--",1
"bracelets--",1
"bragg",1
"brahmin",1
"braid",1
"brand",1
"bras_--",1
"brat",1
"bravura",1
"brawn",1
"bread--",1
"breakfast-table--fath",1
"breast-bon",1
"breathing-tim",1
"breathless--",1
"breeches-bal",1
"breeze--",1
"brethren",1
"brewer",1
"brewhous",1
"briar",1
"briberi",1
"bride-maids--com",1
"bride-men",1
"bride-peopl",1
"bride's-maid",1
"bridge--",1
"brig",1
"brilliant--",1
"brim",1
"bring--good",1
"brisk",1
"broadhurst",1
"broadly--",1
"brogue--",1
"broken--",1
"broker",1
"bronz",1
"brook",1
"broom",1
"broth",1
"brother--""",1
"brother--silli",1
"brother-beggar",1
"brother-secretari",1
"brother:--""mowbray",1
"brotherli",1
"brouillieries_",1
"brown--",1
"brown's--smil",1
"brows--",1
"brozvn",1
"brush",1
"bucket",1
"bucket--",1
"buckram",1
"buff_",1
"buffet",1
"building--",1
"bullfinch--miss",1
"buls",1
"bun",1
"burlesqu",1
"bursting--",1
"burthen",1
"burying-places--",1
"bushel",1
"business--begin",1
"bustle--",1
"busy-body--alway",1
"busybodi",1
"butterflies.--",1
"buzzard",1
"bye--",1
"bye-battl",1
"c'est",1
"cabbag",1
"cabbage-b",1
"cabinet--",1
"cabinet-council",1
"cadenc",1
"cadet",1
"cafico",1
"cake-bear",1
"calam",1
"calculation<e2>",1
"called--",1
"caller",1
"calomel",1
"calumny--",1
"cambrensi",1
"came--""",1
"came--anoth",1
"came--mad",1
"camp--",1
"camp-fev",1
"can-",1
"canary-bird",1
"cancer",1
"candidly--",1
"candle-snuff",1
"candlestick",1
"cannon",1
"cannon--ordn",1
"cannon-bal",1
"canon",1
"canopus",1
"canter",1
"capable--",1
"capable--wheth",1
"capacities--_slang_",1
"capitul",1
"capitulation--",1
"capon",1
"caprice--altogeth",1
"caprici",1
"capricious--bear",1
"captur",1
"car-wheel",1
"card--",1
"card-play",1
"card-rack",1
"card-table--",1
"care--rememb",1
"care.--",1
"cargo",1
"carman--reappear",1
"carmen",1
"carnag",1
"caroline--",1
"carri",1
"carriage--go",1
"carriage--johnson",1
"carriage.--",1
"carriage.--eag",1
"carriage.--oh",1
"carriages--accord",1
"carriages--now",1
"carrion",1
"carrying_",1
"carte-blanch",1
"carte-blanche.--",1
"carton",1
"cartron",1
"carver",1
"case--anyth",1
"case""",1
"cassino",1
"castor",1
"casuist",1
"catalepsi",1
"catas-",1
"catastrophe--",1
"catcal",1
"catch-match",1
"catch-match.--",1
"catch-word",1
"catchword",1
"cathedr",1
"catherin",1
"catherine--said",1
"cause--",1
"cause--on",1
"cause--without",1
"caution--",1
"caution.--",1
"cavatina",1
"cavern",1
"cavia",1
"cedar",1
"celebrity--",1
"celeri",1
"celui",1
"century--swallow",1
"cere-",1
"ceremony--",1
"ceremony--six",1
"certainly--quit",1
"certainty--",1
"ces",1
"chaff",1
"chaffer",1
"chagrin",1
"chair--mr",1
"chaise-seat",1
"challenge--fought",1
"cham-",1
"chamber--",1
"chamber:--",1
"chameleon",1
"champagn",1
"champaign",1
"chance--absolut",1
"chance.--",1
"chancelier",1
"chanceri",1
"change_",1
"chap",1
"chaperon--",1
"char-women",1
"character--differ",1
"character--f",1
"character--ideas--feel",1
"character--industri",1
"character--oh",1
"character.--",1
"character.--gener",1
"characters--",1
"characters--compar",1
"charade.--",1
"chargé",1
"charge_",1
"charge.--",1
"charity--",1
"charlatan--",1
"charm'd",1
"charmed.--",1
"charming--",1
"charming--oh",1
"charming--on",1
"charmingly--",1
"charms--",1
"chaste.""'--lord",1
"chastiti",1
"chatter",1
"chay",1
"cheap",1
"cheapsid",1
"cheated--",1
"checker-work'--",1
"cheeks--""",1
"cheeks--lord",1
"cheerer",1
"cheerful--",1
"cheerful--mr",1
"chef-d'oeuvr",1
"chemist",1
"chemistri",1
"cherries--curr",1
"chest--",1
"chestnut-hors",1
"chevalier_",1
"chicken-hous",1
"chieftain",1
"chilblain",1
"child_",1
"child--go",1
"child--god",1
"child--may",1
"child--now",1
"childhood--",1
"children--""",1
"children--children",1
"chimera",1
"chimney--",1
"chimney-board",1
"chimney-sweep",1
"chin--faith",1
"china--",1
"china-mous",1
"chit-chat",1
"choice----except",1
"choosing--",1
"chose",1
"christina_",1
"christmas--",1
"christmas--though",1
"chuckl",1
"chuffi",1
"chum_",1
"church-door",1
"churchill--'everi",1
"churchwarden",1
"churlish",1
"chuser",1
"ciceron",1
"cinnamon",1
"cipher--now",1
"circle--",1
"circumfer",1
"circumstanced_",1
"circumstanced--",1
"circumstances--feel",1
"circumstances""",1
"cistern",1
"citizen--",1
"city--",1
"civil--",1
"civility.--",1
"claim--",1
"claimant",1
"class--perhap",1
"classic",1
"clatter",1
"clean",1
"cleanli",1
"clear--charact",1
"clearer",1
"clearly--",1
"cleaves",1
"clergy--",1
"clermont-park",1
"cleveland",1
"cleverest--",1
"cleverly--",1
"clime",1
"clink",1
"cloak--",1
"clog",1
"closed--",1
"closur",1
"clothes_",1
"clothes--",1
"clothes--sight",1
"clothes-man",1
"clothes-women",1
"clover",1
"club-night",1
"clump",1
"co-heiress",1
"coach--",1
"coach-box",1
"coach-mak",1
"coach-wheel",1
"coach-window",1
"coachmaker<e2>",1
"coachmanship",1
"coadjutor",1
"coal-hol",1
"coalit",1
"coast--",1
"coast.--",1
"coat--",1
"coates--",1
"cock_[5",1
"cock-crow",1
"cocket",1
"cockl",1
"cockleshel",1
"cocoa-tre",1
"codicil",1
"coeur_",1
"coffee-cup",1
"coffee-stain--",1
"coffee.--",1
"cogniz",1
"cognoscenti",1
"col",1
"cold--fetch",1
"coldly--""",1
"coles--",1
"coles.--upon",1
"colleague--",1
"collector",1
"colonel--",1
"colonel.--""buckhurst",1
"colossus",1
"colours--_asy_",1
"colt",1
"com-",1
"combatants--",1
"comble_",1
"come--mr",1
"come--much",1
"comédi",1
"comedy--",1
"comfits_",1
"comfort.--",1
"comforts--",1
"comic",1
"coming.--emma",1
"command--",1
"command--lord",1
"commander--chief",1
"commencement_",1
"commentari",1
"commission--",1
"commission.--",1
"commissioner--",1
"commonplace_",1
"commonwealth",1
"communications.--",1
"companion--go",1
"companions--""",1
"companions<e2>on",1
"company_",1
"company--""",1
"company--ladi",1
"company--mr",1
"company--prop",1
"comparison--",1
"comparison.--",1
"compart",1
"compassion--",1
"compassion.--",1
"compassionate-look",1
"compeer",1
"competence--enough",1
"complaisance--",1
"complat",1
"complement",1
"complete--",1
"completed--perhap",1
"complexion--",1
"compliment--_moralité",1
"compliments.--",1
"compon",1
"composure--""",1
"composure.'--",1
"compress",1
